Match Name,teamInnings,Batting Position,Batsman Name,Dismissal,Runs,Balls,M,4s,6s,Match id,Strike Rate
Ireland VsHong Kong,Hong Kong,3,Kinchit Shah (c),run out (O'Brien),8,9,-,0,1,921,88.88
Ireland VsHong Kong,Hong Kong,4,Scott McKechnie †,c Rankin b Simi Singh,13,17,-,1,0,921,76.47
Ireland VsHong Kong,Hong Kong,5,Waqas Barkat,b Delany,13,15,-,0,0,921,86.66
Ireland VsHong Kong,Hong Kong,6,Haroon Arshad,b Thompson,45,27,-,4,2,921,166.66
Ireland VsHong Kong,Hong Kong,7,Raag Kapur,c †Tucker b Rankin,3,5,-,0,0,921,60.00
Ireland VsHong Kong,Hong Kong,8,Ehsan Khan,not out,28,19,-,2,2,921,147.36
Ireland VsHong Kong,Hong Kong,9,Nasrulla Rana,b Thompson,0,1,-,0,0,921,0.00
Ireland VsHong Kong,Hong Kong,10,Mohammad Ghazanfar,c Balbirnie b Adair,4,5,-,0,0,921,80.00
Ireland VsHong Kong,Hong Kong,11,Kyle Christie,not out,1,1,-,0,0,921,100.00
Sri Lanka VsPakistan,Sri Lanka,1,Danushka Gunathilaka,c †Sarfaraz Ahmed b Imad Wasim,15,10,-,3,0,922,150.00
Sri Lanka VsPakistan,Sri Lanka,2,Avishka Fernando,run out (Shadab Khan),8,10,-,1,0,922,80.00
Sri Lanka VsPakistan,Sri Lanka,3,Bhanuka Rajapaksa,c Fakhar Zaman b Shadab Khan,77,48,-,4,6,922,160.41
Sri Lanka VsPakistan,Sri Lanka,4,Shehan Jayasuriya,run out (Asif Ali),34,28,-,4,0,922,121.42
Sri Lanka VsPakistan,Sri Lanka,5,Dasun Shanaka (c),not out,27,15,-,3,1,922,180.00
Sri Lanka VsPakistan,Sri Lanka,6,Minod Bhanuka †,run out (Wahab Riaz/Shadab Khan),0,1,-,0,0,922,0.00
Sri Lanka VsPakistan,Sri Lanka,7,Isuru Udana,b Wahab Riaz,8,6,-,1,0,922,133.33
Sri Lanka VsPakistan,Sri Lanka,8,Wanindu Hasaranga de Silva,not out,2,2,-,0,0,922,100.00
Sri Lanka VsPakistan,Pakistan,1,Babar Azam,b Pradeep,3,10,-,0,0,922,30.00
Sri Lanka VsPakistan,Pakistan,2,Fakhar Zaman,b Rajitha,6,4,-,1,0,922,150.00
Sri Lanka VsPakistan,Pakistan,3,Ahmed Shehzad,b de Silva,13,16,-,0,1,922,81.25
Sri Lanka VsPakistan,Pakistan,4,Sarfaraz Ahmed (c)†,b de Silva,26,16,-,3,1,922,162.50
Sri Lanka VsPakistan,Pakistan,5,Umar Akmal,lbw b de Silva,0,1,-,0,0,922,0.00
Sri Lanka VsPakistan,Pakistan,6,Asif Ali,b Pradeep,29,27,-,3,0,922,107.40
Sri Lanka VsPakistan,Pakistan,7,Imad Wasim,lbw b Udana,47,29,-,8,0,922,162.06
Sri Lanka VsPakistan,Pakistan,8,Wahab Riaz,c †Bhanuka b Pradeep,7,5,-,1,0,922,140.00
Sri Lanka VsPakistan,Pakistan,9,Shadab Khan,c Shanaka b Udana,0,1,-,0,0,922,0.00
Sri Lanka VsPakistan,Pakistan,10,Mohammad Amir,not out,5,3,-,1,0,922,166.66
Sri Lanka VsPakistan,Pakistan,11,Mohammad Hasnain,c de Silva b Pradeep,1,2,-,0,0,922,50.00
Ireland VsNepal,Ireland,1,Paul Stirling,c Airee b Karan KC,59,47,-,6,2,923,125.53
Ireland VsNepal,Ireland,2,Kevin O'Brien,c Karan KC b Lamichhane,5,6,-,1,0,923,83.33
Ireland VsNepal,Ireland,3,Andy Balbirnie,st †Bhandari b Rajbanshi,38,28,-,5,1,923,135.71
Ireland VsNepal,Ireland,4,Harry Tector,run out (Airee),1,1,-,0,0,923,100.00
Ireland VsNepal,Ireland,5,Gary Wilson (c)†,lbw b Bohara,6,9,-,0,0,923,66.66
Ireland VsNepal,Ireland,6,Mark Adair,run out (Karan KC),0,2,-,0,0,923,0.00
Ireland VsNepal,Ireland,7,Gareth Delany,c Khadka b Lamichhane,4,6,-,0,0,923,66.66
Ireland VsNepal,Ireland,8,Simi Singh,c Karan KC b Bohara,5,9,-,0,0,923,55.55
Ireland VsNepal,Ireland,9,Stuart Thompson,not out,21,11,-,0,2,923,190.90
Ireland VsNepal,Ireland,10,George Dockrell,not out,1,1,-,0,0,923,100.00
Ireland VsNepal,Nepal,1,Ishan Pandey,c Simi Singh b Delany,22,30,-,3,0,923,73.33
Ireland VsNepal,Nepal,2,Paras Khadka (c),c O'Brien b Adair,25,14,-,2,2,923,178.57
Ireland VsNepal,Nepal,3,Aarif Sheikh,c †Wilson b Adair,26,26,-,2,0,923,100.00
Ireland VsNepal,Nepal,4,Dipendra Singh Airee,c & b Dockrell,19,20,-,0,1,923,95.00
Ireland VsNepal,Nepal,5,Binod Bhandari †,run out (Adair),1,2,-,0,0,923,50.00
Ireland VsNepal,Nepal,6,Sundeep Jora,c Tector b Dockrell,2,3,-,0,0,923,66.66
Ireland VsNepal,Nepal,7,Sompal Kami,c Thompson b Dockrell,7,6,-,1,0,923,116.66
Ireland VsNepal,Nepal,8,Karan KC,c Tector b Adair,16,9,-,1,1,923,177.77
Ireland VsNepal,Nepal,9,Sandeep Lamichhane,c O'Brien b Delany,1,2,-,0,0,923,50.00
Ireland VsNepal,Nepal,10,Lalit Rajbanshi,run out (Dockrell/†Wilson),3,7,-,0,0,923,42.85
Ireland VsNepal,Nepal,11,Abinash Bohara,not out,0,0,-,0,0,923,-
Netherlands VsOman,Netherlands,1,Tobias Visee †,b Aamir Kaleem,11,10,-,2,0,924,110.00
Netherlands VsOman,Netherlands,2,Max O'Dowd,b Mohammad Nadeem,24,18,-,3,1,924,133.33
Netherlands VsOman,Netherlands,3,Antonius Staal,c Aqib Ilyas b Khawar Ali,19,18,-,1,1,924,105.55
Netherlands VsOman,Netherlands,4,Colin Ackermann,c Zeeshan Maqsood b Khawar Ali,15,10,-,2,0,924,150.00
Netherlands VsOman,Netherlands,5,Pieter Seelaar (c),c †Suraj Kumar b Zeeshan Maqsood,2,5,-,0,0,924,40.00
Netherlands VsOman,Netherlands,6,Roelof van der Merwe,lbw b Khawar Ali,0,1,-,0,0,924,0.00
Netherlands VsOman,Netherlands,7,Scott Edwards,lbw b Zeeshan Maqsood,13,10,-,1,0,924,130.00
Netherlands VsOman,Netherlands,8,Shane Snater,b Zeeshan Maqsood,0,1,-,0,0,924,0.00
Netherlands VsOman,Netherlands,9,Fred Klaassen,c Aqib Ilyas b Zeeshan Maqsood,5,7,-,0,0,924,71.42
Netherlands VsOman,Netherlands,10,Paul van Meekeren,not out,3,7,-,0,0,924,42.85
Netherlands VsOman,Netherlands,11,Brandon Glover,b Khawar Ali,0,6,-,0,0,924,0.00
Netherlands VsOman,Oman,1,Khawar Ali,c Klaassen b Seelaar,20,26,-,2,0,924,76.92
Netherlands VsOman,Oman,2,Aqib Ilyas,c Seelaar b van Meekeren,44,41,-,3,2,924,107.31
Netherlands VsOman,Oman,3,Aamir Kaleem,not out,15,14,-,1,1,924,107.14
Netherlands VsOman,Oman,4,Suraj Kumar †,c Klaassen b Seelaar,8,9,-,1,0,924,88.88
Netherlands VsOman,Oman,5,Mohammad Nadeem,not out,2,2,-,0,0,924,100.00
Sri Lanka VsPakistan,Sri Lanka,1,Danushka Gunathilaka,b Mohammad Amir,8,9,-,1,0,925,88.88
Sri Lanka VsPakistan,Sri Lanka,2,Sadeera Samarawickrama †,lbw b Imad Wasim,12,12,-,1,0,925,100.00
Sri Lanka VsPakistan,Sri Lanka,3,Bhanuka Rajapaksa,c Asif Ali b Mohammad Amir,3,8,-,0,0,925,37.50
Sri Lanka VsPakistan,Sri Lanka,4,Angelo Perera,run out (Iftikhar Ahmed/†Sarfaraz Ahmed),13,11,-,1,0,925,118.18
Sri Lanka VsPakistan,Sri Lanka,5,Oshada Fernando,not out,78,48,-,8,3,925,162.50
Sri Lanka VsPakistan,Sri Lanka,6,Dasun Shanaka (c),c Fakhar Zaman b Wahab Riaz,12,25,-,0,0,925,48.00
Sri Lanka VsPakistan,Sri Lanka,7,Lahiru Madushanka,c Iftikhar Ahmed b Mohammad Amir,1,3,-,0,0,925,33.33
Sri Lanka VsPakistan,Sri Lanka,8,Wanindu Hasaranga de Silva,run out (Usman Shinwari),6,4,-,1,0,925,150.00
Sri Lanka VsPakistan,Pakistan,1,Fakhar Zaman,b Rajitha,0,1,-,0,0,925,0.00
Sri Lanka VsPakistan,Pakistan,2,Babar Azam,c †Samarawickrama b Kumara,27,32,-,1,0,925,84.37
Sri Lanka VsPakistan,Pakistan,3,Haris Sohail,st †Samarawickrama b de Silva,52,50,-,4,1,925,104.00
Sri Lanka VsPakistan,Pakistan,4,Sarfaraz Ahmed (c)†,b de Silva,17,16,-,1,0,925,106.25
Sri Lanka VsPakistan,Pakistan,5,Imad Wasim,c de Silva b Kumara,3,5,-,0,0,925,60.00
Sri Lanka VsPakistan,Pakistan,6,Asif Ali,c Gunathilaka b de Silva,1,2,-,0,0,925,50.00
Sri Lanka VsPakistan,Pakistan,7,Iftikhar Ahmed,not out,17,8,-,1,1,925,212.50
Sri Lanka VsPakistan,Pakistan,8,Wahab Riaz,not out,12,6,-,0,1,925,200.00
Qatar VsJersey,Qatar,1,Kamran Khan,c Jenner b Stevens,32,21,-,4,1,926,152.38
Qatar VsJersey,Qatar,2,Faisal Javed,c Bisson b Blampied,61,31,-,9,1,926,196.77
Qatar VsJersey,Qatar,3,Saqlain Arshad,c †Dunford b Miles,11,10,-,0,1,926,110.00
Qatar VsJersey,Qatar,4,Muhammad Tanveer,lbw b Stevens,7,11,-,0,0,926,63.63
Qatar VsJersey,Qatar,5,Mohammed Rizlan †,not out,29,27,-,2,1,926,107.40
Qatar VsJersey,Qatar,6,Zaheer Ibrahim,not out,27,20,-,0,2,926,135.00
Qatar VsJersey,Jersey,1,Nick Ferraby,c & b Iqbal Hussain,24,27,-,1,0,926,88.88
Qatar VsJersey,Jersey,2,Corey Bisson,c Zaheer Ibrahim b Nouman Sarwar,16,19,-,2,0,926,84.21
Qatar VsJersey,Jersey,3,Ben Stevens,b Mohammed Nadeem,26,23,-,1,2,926,113.04
Qatar VsJersey,Jersey,4,Jonty Jenner,c †Mohammed Rizlan b Munaweera,19,16,-,2,0,926,118.75
Qatar VsJersey,Jersey,5,Nick Greenwood,c sub (Dharmang Patel) b Munaweera,42,25,-,4,2,926,168.00
Qatar VsJersey,Jersey,6,Benjamin Ward,c Saqlain Arshad b Nouman Sarwar,23,9,-,1,2,926,255.55
Qatar VsJersey,Jersey,7,Dominic Blampied (c),not out,1,1,-,0,0,926,100.00
Qatar VsJersey,Jersey,8,Anthony Hawkins-Kay,not out,0,0,-,0,0,926,-
Netherlands VsHong Kong,Netherlands,1,Tobias Visee,run out (Waqas Barkat),68,43,-,9,3,927,158.13
Netherlands VsHong Kong,Netherlands,2,Max O'Dowd,c Raag Kapur b Shah,10,8,-,2,0,927,125.00
Netherlands VsHong Kong,Netherlands,3,Roelof van der Merwe,not out,50,34,-,4,2,927,147.05
Netherlands VsHong Kong,Netherlands,4,Colin Ackermann,run out (Haroon Arshad/†McKechnie),9,10,-,0,0,927,90.00
Netherlands VsHong Kong,Netherlands,5,Pieter Seelaar (c),c Ehsan Khan b Raag Kapur,2,4,-,0,0,927,50.00
Netherlands VsHong Kong,Netherlands,6,Scott Edwards †,not out,42,21,-,4,2,927,200.00
Netherlands VsHong Kong,Hong Kong,1,Nizakat Khan,c van der Merwe b Glover,15,12,-,3,0,927,125.00
Netherlands VsHong Kong,Hong Kong,2,Raag Kapur,b Glover,6,9,-,1,0,927,66.66
Netherlands VsHong Kong,Hong Kong,3,Kinchit Shah (c),c van der Gugten b Seelaar,11,15,-,0,1,927,73.33
Netherlands VsHong Kong,Hong Kong,4,Waqas Barkat,b Seelaar,3,9,-,0,0,927,33.33
Netherlands VsHong Kong,Hong Kong,5,Haroon Arshad,c van der Merwe b Glover,68,40,-,4,3,927,170.00
Netherlands VsHong Kong,Hong Kong,6,Scott McKechnie †,c Visee b Ackermann,10,11,-,0,0,927,90.90
Netherlands VsHong Kong,Hong Kong,7,Shahid Wasif,not out,22,21,-,0,0,927,104.76
Netherlands VsHong Kong,Hong Kong,8,Aarush Bhagwat,b Glover,1,3,-,0,0,927,33.33
Nepal VsOman,Nepal,1,Ishan Pandey,c Aqib Ilyas b Bilal Khan,2,6,-,0,0,928,33.33
Nepal VsOman,Nepal,2,Paras Khadka (c),c †Suraj Kumar b Bilal Khan,5,4,-,1,0,928,125.00
Nepal VsOman,Nepal,3,Aarif Sheikh,c †Suraj Kumar b Mohammad Nadeem,20,13,-,2,1,928,153.84
Nepal VsOman,Nepal,4,Dipendra Singh Airee,run out (†Suraj Kumar/Mohammad Nadeem),11,6,-,2,0,928,183.33
Nepal VsOman,Nepal,5,Binod Bhandari †,b Aamir Kaleem,4,3,-,1,0,928,133.33
Nepal VsOman,Nepal,6,Sundeep Jora,c Mehran Khan b Aamir Kaleem,0,1,-,0,0,928,0.00
Nepal VsOman,Nepal,7,Sompal Kami,c Fayyaz Butt b Khawar Ali,8,14,-,0,0,928,57.14
Nepal VsOman,Nepal,8,Karan KC,b Aamir Kaleem,8,8,-,1,0,928,100.00
Nepal VsOman,Nepal,9,Sandeep Lamichhane,c Khawar Ali b Aamir Kaleem,2,5,-,0,0,928,40.00
Nepal VsOman,Nepal,10,Sushan Bhari,not out,0,1,-,0,0,928,0.00
Nepal VsOman,Nepal,11,Abinash Bohara,b Aamir Kaleem,2,5,-,0,0,928,40.00
Nepal VsOman,Oman,1,Khawar Ali,c Karan KC b Sompal Kami,9,18,-,0,0,928,50.00
Nepal VsOman,Oman,2,Aqib Ilyas,c Sompal Kami b Lamichhane,0,2,-,0,0,928,0.00
Nepal VsOman,Oman,3,Aamir Kaleem,c Airee b Karan KC,8,10,-,1,0,928,80.00
Nepal VsOman,Oman,4,Suraj Kumar †,not out,42,30,-,2,3,928,140.00
Nepal VsOman,Oman,5,Naseem Khushi,c Jora b Karan KC,1,4,-,0,0,928,25.00
Nepal VsOman,Oman,6,Sandeep Goud,not out,3,7,-,0,0,928,42.85
Jersey VsQatar,Jersey,1,Nick Ferraby,c Zaheer Ibrahim b Iqbal Hussain,45,27,-,6,2,929,166.66
Jersey VsQatar,Jersey,2,Harrison Carlyon,c Kamran Khan b Mohammed Nadeem,17,12,-,3,0,929,141.66
Jersey VsQatar,Jersey,3,Ben Stevens,c †Mohammed Rizlan b Munaweera,28,33,-,2,1,929,84.84
Jersey VsQatar,Jersey,4,Jonty Jenner,c †Mohammed Rizlan b Iqbal Hussain,2,3,-,0,0,929,66.66
Jersey VsQatar,Jersey,5,Nick Greenwood,c Kamran Khan b Mohammed Nadeem,0,4,-,0,0,929,0.00
Jersey VsQatar,Jersey,6,Dominic Blampied,b Iqbal Hussain,9,11,-,0,0,929,81.81
Jersey VsQatar,Jersey,7,Anthony Hawkins-Kay,not out,17,19,-,1,0,929,89.47
Jersey VsQatar,Jersey,8,Julius Sumerauer,c Imran Ashraf b Munaweera,5,6,-,0,0,929,83.33
Jersey VsQatar,Jersey,9,Jake Dunford †,not out,11,6,-,2,0,929,183.33
Jersey VsQatar,Qatar,1,Kamran Khan,c †Dunford b Blampied,17,14,-,2,1,929,121.42
Jersey VsQatar,Qatar,2,Faisal Javed,c Sumerauer b Hawkins-Kay,4,4,-,1,0,929,100.00
Jersey VsQatar,Qatar,3,Muhammad Tanveer,not out,57,45,-,2,4,929,126.66
Jersey VsQatar,Qatar,4,Zaheer Ibrahim,b Blampied,0,1,-,0,0,929,0.00
Jersey VsQatar,Qatar,5,Qalandar Khan,c sub (C Bisson) b Blampied,20,22,-,1,1,929,90.90
Jersey VsQatar,Qatar,6,Mohammed Rizlan †,not out,36,27,-,2,2,929,133.33
Jersey VsQatar,Jersey,1,Corey Bisson,c Mohammed Nadeem b Munaweera,0,1,-,0,0,930,0.00
Jersey VsQatar,Jersey,2,Harrison Carlyon,c Faisal Javed b Imran Ashraf,32,36,-,4,0,930,88.88
Jersey VsQatar,Jersey,3,Ben Stevens,lbw b Nouman Sarwar,1,4,-,0,0,930,25.00
Jersey VsQatar,Jersey,4,Jonty Jenner,c Muhammad Tanveer b Nouman Sarwar,0,2,-,0,0,930,0.00
Jersey VsQatar,Jersey,5,Dominic Blampied (c),c †Mohammed Rizlan b Nouman Sarwar,0,2,-,0,0,930,0.00
Jersey VsQatar,Jersey,6,Benjamin Ward,c †Mohammed Rizlan b Nouman Sarwar,9,6,-,0,1,930,150.00
Jersey VsQatar,Jersey,7,Jake Dunford †,c Muhammad Tanveer b Munaweera,29,40,-,0,0,930,72.50
Jersey VsQatar,Jersey,8,Julius Sumerauer,lbw b Imran Ashraf,3,6,-,0,0,930,50.00
Jersey VsQatar,Jersey,9,Anthony Hawkins-Kay,retired hurt,0,1,-,0,0,930,0.00
Jersey VsQatar,Jersey,10,Elliot Miles,run out (Mohammed Nadeem),16,22,-,0,0,930,72.72
Jersey VsQatar,Jersey,11,William Robertson,not out,0,0,-,0,0,930,-
Jersey VsQatar,Qatar,1,Faisal Javed,c †Dunford b Robertson,1,6,-,0,0,930,16.66
Jersey VsQatar,Qatar,2,Kamran Khan,not out,51,34,-,4,3,930,150.00
Jersey VsQatar,Qatar,3,Muhammad Tanveer,c Bisson b Sumerauer,41,36,-,3,2,930,113.88
Jersey VsQatar,Qatar,4,Zaheer Ibrahim,not out,4,3,-,1,0,930,133.33
Serbia VsBulgaria,Serbia,1,Aleksa Djorovic,c Mishra b Ahmadhel,2,2,-,0,0,931,100.00
Serbia VsBulgaria,Serbia,2,Bilal Ahmed,c Katzarski b Dasan,19,28,-,1,1,931,67.85
Serbia VsBulgaria,Serbia,3,Leslie Dunbar †,not out,104,61,-,5,10,931,170.49
Serbia VsBulgaria,Serbia,4,Apon Mustafizur,c Dasan b Mishra,0,2,-,0,0,931,0.00
Serbia VsBulgaria,Serbia,5,Jovan Reb,c Nankov b Mishra,2,3,-,0,0,931,66.66
Serbia VsBulgaria,Serbia,6,Stefan Nerandzic,c Katzarski b Lakov,5,17,-,1,0,931,29.41
Serbia VsBulgaria,Serbia,7,Sakib Hasan,b Mishra,8,5,-,1,0,931,160.00
Serbia VsBulgaria,Serbia,8,Haris Dajc (c),not out,2,2,-,0,0,931,100.00
Serbia VsBulgaria,Bulgaria,1,Kiran Dasan,c Sarenac b Reb,74,59,-,7,2,931,125.42
Serbia VsBulgaria,Bulgaria,2,Prakash Mishra (c),not out,16,10,-,1,1,931,160.00
Serbia VsBulgaria,Bulgaria,3,Dimo Nikolov,b Dajc,5,11,-,1,0,931,45.45
Serbia VsBulgaria,Bulgaria,4,Hristo Lakov,c †Dunbar b Apon Mustafizur,28,22,-,3,0,931,127.27
Serbia VsBulgaria,Bulgaria,5,Subinthan Soosiyakumar,c b Apon Mustafizur,0,2,-,0,0,931,0.00
Serbia VsBulgaria,Bulgaria,6,Boiko Ivanov,not out,2,7,-,0,0,931,28.57
Serbia VsGreece,Serbia,1,Stefan Nerandzic,b Asrar Ahmed,5,16,-,0,0,932,31.25
Serbia VsGreece,Serbia,2,Apon Mustafizur,b Arsalan Ahmed,11,26,-,2,0,932,42.30
Serbia VsGreece,Serbia,3,Leslie Dunbar †,c Manousis b Asrar Ahmed,0,1,-,0,0,932,0.00
Serbia VsGreece,Serbia,4,Aleksa Djorovic,c Shaffeq Muhammad b Aspiotis,9,24,-,1,0,932,37.50
Serbia VsGreece,Serbia,5,Sakib Hasan,c Mehmi b Arsalan Ahmed,1,2,-,0,0,932,50.00
Serbia VsGreece,Serbia,6,Haris Dajc (c),b Aspiotis,0,1,-,0,0,932,0.00
Serbia VsGreece,Serbia,7,Jovan Reb,c & b Galanis,9,11,-,1,0,932,81.81
Serbia VsGreece,Serbia,8,Matija Sarenac,c †Muhammad Awais b Arsalan Ahmed,1,2,-,0,0,932,50.00
Serbia VsGreece,Serbia,9,Bogdan Dugic,c †Muhammad Awais b Goustis,1,4,-,0,0,932,25.00
Serbia VsGreece,Serbia,10,Rahman Ademi,not out,0,4,-,0,0,932,0.00
Serbia VsGreece,Serbia,11,Ivan Civric,st †Muhammad Awais b Galanis,0,1,-,0,0,932,0.00
Serbia VsGreece,Greece,1,Muhammad Awais †,not out,32,18,-,6,0,932,177.77
Serbia VsGreece,Greece,2,Anastasios Manousis (c),not out,14,9,-,2,0,932,155.55
Bulgaria VsGreece,Bulgaria,1,Kiran Dasan,lbw b Goustis,24,31,-,1,0,933,77.41
Bulgaria VsGreece,Bulgaria,2,Prakash Mishra (c),b Shaffeq Muhammad,4,5,-,1,0,933,80.00
Bulgaria VsGreece,Bulgaria,3,Nikolay Yordanov,c Mehmi b Shaffeq Muhammad,0,3,-,0,0,933,0.00
Bulgaria VsGreece,Bulgaria,4,Hristo Lakov,c Asrar Ahmed b Aspiotis,27,30,-,1,0,933,90.00
Bulgaria VsGreece,Bulgaria,5,Dimo Nikolov,st †Nikitas b Asrar Ahmed,13,22,-,1,0,933,59.09
Bulgaria VsGreece,Bulgaria,6,Ivaylo Katzarski,c Mehmi b Bantzas,3,8,-,0,0,933,37.50
Bulgaria VsGreece,Bulgaria,7,Boiko Ivanov,c & b Bantzas,8,15,-,0,0,933,53.33
Bulgaria VsGreece,Bulgaria,8,Atagul Ahmadhel,st †Nikitas b Bantzas,1,3,-,0,0,933,33.33
Bulgaria VsGreece,Bulgaria,9,Nikolay Nankov,not out,0,3,-,0,0,933,0.00
Bulgaria VsGreece,Greece,1,Muhammad Awais,not out,42,34,-,5,1,933,123.52
Bulgaria VsGreece,Greece,2,Anastasios Manousis (c),c †H Ivanov b Nikolov,15,20,-,0,1,933,75.00
Bulgaria VsGreece,Greece,3,Amarpreet Mehmi,not out,21,12,-,1,1,933,175.00
Czech Republic VsMalta,Czech Republic,1,Sabawoon Davizi,run out (†Aquilina),91,65,-,8,3,934,140.00
Czech Republic VsMalta,Czech Republic,2,Honey Gori,b Hirschi,9,13,-,1,0,934,69.23
Czech Republic VsMalta,Czech Republic,3,Shoumyadeep Rakshit,st †Aquilina b Appu,1,4,-,0,0,934,25.00
Czech Republic VsMalta,Czech Republic,4,Arun Ashokan,st †Aquilina b Hirschi,7,14,-,0,0,934,50.00
Czech Republic VsMalta,Czech Republic,5,Edward Knowles (c),c Waseem Abbas b Ravinder Singh,8,13,-,0,0,934,61.53
Czech Republic VsMalta,Czech Republic,6,Hilal Ahmad †,not out,18,11,-,0,0,934,163.63
Czech Republic VsMalta,Czech Republic,7,Kushalkumar Mendon,not out,2,2,-,0,0,934,100.00
Czech Republic VsMalta,Malta,1,Nowell Khosla,c Knowles b Gori,16,16,-,0,1,934,100.00
Czech Republic VsMalta,Malta,2,Sean Byrne,c Goud b Davizi,0,4,-,0,0,934,0.00
Czech Republic VsMalta,Malta,3,Gopal Chaturvedi,c Knowles b Arshad Hayat,25,18,-,3,0,934,138.88
Czech Republic VsMalta,Malta,4,Jurg Hirschi,c Ashokan b Taylor,7,7,-,0,0,934,100.00
Czech Republic VsMalta,Malta,5,Bikram Arora (c),c Knowles b Taylor,15,18,-,1,1,934,83.33
Czech Republic VsMalta,Malta,6,Haroon Mughal,c Knowles b Mendon,31,23,-,3,0,934,134.78
Czech Republic VsMalta,Malta,7,Samuel Aquilina †,c Gori b Mendon,14,14,-,1,0,934,100.00
Czech Republic VsMalta,Malta,8,Ravinder Singh,c Rakshit b Mendon,8,6,-,0,1,934,133.33
Czech Republic VsMalta,Malta,9,Waseem Abbas,not out,9,3,-,0,1,934,300.00
Czech Republic VsMalta,Malta,10,Micheal Goonetilleke,lbw b Davizi,0,1,-,0,0,934,0.00
Czech Republic VsMalta,Malta,11,Sujesh Appu,run out (Rakshit/Davizi),1,1,-,0,0,934,100.00
Singapore VsScotland,Singapore,1,Rohan Rangarajan,c †Cross b Davey,5,4,-,1,0,935,125.00
Singapore VsScotland,Singapore,2,Surendran Chandramohan,b Sharif,51,55,-,3,2,935,92.72
Singapore VsScotland,Singapore,3,Tim David,b Sharif,1,2,-,0,0,935,50.00
Singapore VsScotland,Singapore,4,Aritra Dutta,b Hamza Tahir,32,15,-,1,3,935,213.33
Singapore VsScotland,Singapore,5,Manpreet Singh †,c Sharif b Evans,26,26,-,1,0,935,100.00
Singapore VsScotland,Singapore,6,Janak Prakash,b Davey,20,11,-,4,0,935,181.81
Singapore VsScotland,Singapore,7,Navin Param,not out,13,7,-,0,1,935,185.71
Singapore VsScotland,Singapore,8,Sidhant Singh,not out,1,1,-,0,0,935,100.00
Singapore VsScotland,Scotland,1,George Munsey,c Baskaran b Sidhant Singh,46,25,-,7,1,935,184.00
Singapore VsScotland,Scotland,2,Kyle Coetzer (c),c David b Vijayakumar,38,36,-,4,0,935,105.55
Singapore VsScotland,Scotland,3,Ollie Hairs,c David b Sidhant Singh,14,10,-,1,1,935,140.00
Singapore VsScotland,Scotland,4,Calum MacLeod,c David b Amjad Mahboob,44,31,-,2,1,935,141.93
Singapore VsScotland,Scotland,5,Richie Berrington,b Vijayakumar,2,3,-,0,0,935,66.66
Singapore VsScotland,Scotland,6,Matthew Cross †,c Janak Prakash b Vijayakumar,1,3,-,0,0,935,33.33
Singapore VsScotland,Scotland,7,Tom Sole,run out (David),11,6,-,2,0,935,183.33
Singapore VsScotland,Scotland,8,Safyaan Sharif,c David b Amjad Mahboob,4,5,-,0,0,935,80.00
Singapore VsScotland,Scotland,9,Josh Davey,not out,2,1,-,0,0,935,200.00
Singapore VsScotland,Scotland,10,Alasdair Evans,run out (Aritra Dutta),0,0,-,0,0,935,-
Hong Kong VsIreland,Hong Kong,1,Nizakat Khan,c Rankin b GJ Delany,1,4,-,0,0,936,25.00
Hong Kong VsIreland,Hong Kong,2,Aizaz Khan (c),c †Wilson b Thompson,16,14,-,2,0,936,114.28
Hong Kong VsIreland,Hong Kong,3,Kinchit Shah,c Balbirnie b Adair,79,54,-,6,2,936,146.29
Hong Kong VsIreland,Hong Kong,4,Waqas Barkat,c Stirling b DC Delany,9,19,-,0,0,936,47.36
Hong Kong VsIreland,Hong Kong,5,Haroon Arshad,c O'Brien b Adair,20,18,-,1,0,936,111.11
Hong Kong VsIreland,Hong Kong,6,Simandeep Singh,not out,14,10,-,1,0,936,140.00
Hong Kong VsIreland,Hong Kong,7,Scott McKechnie †,not out,2,2,-,0,0,936,100.00
Hong Kong VsIreland,Ireland,1,Paul Stirling,c Simandeep Singh b Aizaz Khan,62,36,-,8,2,936,172.22
Hong Kong VsIreland,Ireland,2,Kevin O'Brien,run out (Nasrulla Rana),0,0,-,0,0,936,-
Hong Kong VsIreland,Ireland,3,Andy Balbirnie,not out,70,53,-,8,0,936,132.07
Hong Kong VsIreland,Ireland,4,Harry Tector,not out,21,16,-,2,0,936,131.25
Netherlands VsKenya,Netherlands,1,Tobias Visee,b Odhiambo,20,9,-,1,2,937,222.22
Netherlands VsKenya,Netherlands,2,Max O'Dowd,b Obuya,53,46,-,4,1,937,115.21
Netherlands VsKenya,Netherlands,3,Ben Cooper,c Obuya b Ngoche,36,28,-,5,0,937,128.57
Netherlands VsKenya,Netherlands,4,Ryan ten Doeschate,c Gondaria b Obuya,3,3,-,0,0,937,100.00
Netherlands VsKenya,Netherlands,5,Roelof van der Merwe,not out,21,21,-,1,0,937,100.00
Netherlands VsKenya,Netherlands,6,Pieter Seelaar (c),not out,24,13,-,1,1,937,184.61
Netherlands VsKenya,Kenya,1,Dhiren Gondaria,c van Meekeren b van der Gugten,10,13,-,0,0,937,76.92
Netherlands VsKenya,Kenya,2,Alex Obanda,b van Meekeren,10,15,-,0,0,937,66.66
Netherlands VsKenya,Kenya,3,Jasraj Kundi,b van der Merwe,6,13,-,1,0,937,46.15
